X_Minimum,X_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Length_of_Conveyer,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,SigmoidOfAreas
1568,1588,525,61,49,588321,79,1684,0.1182,0.6414,0.3514,0.0118,0.2546,0.7838,1.0,2.7235,1.2041,1.6812,0.6486,0.9172
52,88,102,32,12,10915,95,1692,0.0593,0.4327,0.2759,0.0189,1.0,0.9231,0.0,2.0086,1.5051,1.0792,-0.7241,0.385
395,404,71,14,8,7972,94,1696,0.4302,0.3426,0.6667,0.0071,0.8571,1.0,0.0,1.8513,1.0792,0.9031,-0.3333,0.2018
1572,1610,557,43,51,54324,56,1692,0.075,0.4282,0.2647,0.0089,0.3488,1.0,1.0,2.7348,1.1761,1.7076,0.7353,0.9603
1325,1332,45,9,4,6167,167,1358,0.0414,0.2571,0.5714,0.0052,0.7778,1.0,0.0,1.6532,0.8451,0.6021,-0.4286,0.1384
8,19,18,9,15,18238,113,1387,0.0133,0.3214,0.5333,0.0052,0.7778,0.9667,1.0,1.2553,0.8451,1.1761,0.4667,0.2288
1245,1281,3786,110,55,389429,65,1360,0.1088,0.4636,0.6727,0.0219,0.3273,0.9818,1.0,3.5782,1.5682,1.7324,0.3273,1.0
39,200,6353,205,119,635678,42,1356,0.0574,0.3994,0.3514,0.1027,0.6416,0.5778,0.0,3.7979,2.1584,1.9685,-0.6486,1.0
79,114,477,53,35,47481,82,1690,0.1177,0.4816,0.3488,0.0136,0.3304,0.9714,1.0,2.6776,1.3617,1.4624,0.6512,0.9998
1152,1167,476,73,61,43968,120,1353,0.0,0.5258,0.4,0.0266,0.6604,0.5385,0.0,2.6776,1.5185,1.0792,-0.6,0.9172
805,811,105,15,28,12615,110,1362,0.7385,0.4271,0.2857,0.0044,0.4,1.0,1.0,2.0212,0.7782,1.4472,0.7143,0.3725
621,632,955,57,93,97514,48,1364,0.8812,0.4155,0.1435,0.0088,0.1754,1.0,1.0,2.9841,1.0792,1.9685,0.8565,0.9997
541,572,509,68,76,598890,96,1360,0.7979,0.4074,0.3659,0.014,0.3771,0.9123,1.0,2.7033,1.2787,1.716,0.6342,0.9999
1094,1124,114,23,12,12886,108,1362,0.239,0.6234,0.7391,0.0125,0.7391,0.8333,0.0,2.0569,1.2305,1.0,-0.2609,0.6438
1097,1124,155,19,25,17295,103,1360,0.0161,0.6042,0.8235,0.0125,0.8947,0.7778,0.0,2.1931,1.2305,1.1761,-0.1765,0.4219
1214,1227,146,12,22,19901,112,1356,0.2445,0.3182,0.4545,0.0081,0.9167,1.0,1.0,2.1614,1.0414,1.3424,0.5454,0.3663
1038,1061,73,20,10,8537,101,1360,0.4576,0.2308,0.9091,0.0147,0.75,1.0,0.0,1.8633,1.301,1.0,-0.0909,0.417
0,17,235,38,31,23587,86,1362,0.0,0.3948,0.5238,0.0117,0.4211,0.9048,1.0,2.3766,1.2041,1.4771,0.4762,0.633
852,856,12,7,4,1563,110,1358,0.0,0.375,1.0,0.005,1.0,1.0,0.5,1.0792,0.8451,0.6021,0.0,0.124
1329,1339,337,33,44,34655,92,1356,0.0369,0.4881,0.1807,0.0079,0.2273,0.963,1.0,2.525,1.0414,1.6335,0.8193,0.8187
41,210,6509,239,128,716343,48,1358,0.0604,0.4231,0.3771,0.1244,0.6517,0.3632,0.0,3.8197,2.2279,1.8261,-0.6229,1.0
843,853,279,28,22,31538,106,1360,0.7808,0.4271,0.5454,0.0088,0.6087,1.0,1.0,2.4456,1.0792,1.3424,0.4545,0.4366
1245,1261,105,24,12,15035,106,1652,0.4107,0.3789,0.9167,0.0118,0.55,1.0,1.0,2.0212,1.2041,1.0792,0.0833,0.3977
109,141,240,41,36,27036,116,1356,0.1454,0.6179,0.8056,0.0155,0.6122,0.7778,0.0,2.3802,1.3222,1.4472,-0.1944,0.8705
195,209,114,33,22,13505,103,1354,0.2662,0.5298,0.7619,0.0154,0.6364,0.5454,0.0,2.0569,1.3222,1.2041,-0.2381,0.556
744,754,56,13,10,6235,82,1690,0.8619,0.175,0.8,0.0059,0.7692,1.0,1.0,1.7482,1.0,1.0,0.2,0.2061
793,806,108,12,10,12417,68,1353,0.9405,0.4333,0.2,0.0103,1.0,1.0,1.0,2.0334,1.1461,1.0,0.8,0.2469
317,322,56,12,9,6682,102,1354,0.3794,0.3333,1.0,0.0066,0.75,1.0,0.5,1.7482,0.9542,0.9542,0.0,0.1862
25,46,617,96,76,60860,14,1352,0.0457,0.5226,0.1439,0.0207,0.2188,0.9885,1.0,2.7903,1.4624,1.8389,0.8561,0.9998
39,190,11388,763,456,1375431,36,1398,0.0558,0.5822,0.9197,0.1077,0.2164,0.3857,0.0,4.0564,2.179,2.2095,-0.0803,1.0
3,224,18954,729,497,2236201,25,1400,0.0043,0.6246,0.9944,0.1723,0.296,1.0,1.0,4.2676,2.4843,2.3201,0.0056,1.0
1613,1627,168,30,30,15359,82,1690,0.0546,0.2988,0.4138,0.0083,0.4333,0.9667,1.0,2.2253,1.1461,1.4624,0.5862,0.4796
1059,1069,69,19,12,6947,89,1362,0.7385,0.3278,0.9091,0.0073,0.5263,0.9167,1.0,1.8389,1.0,1.0414,0.0909,0.2173
642,658,378,51,53,43323,94,1392,0.7322,0.4498,0.2391,0.0126,0.2941,0.9245,1.0,2.5775,1.2305,1.6628,0.7609,0.9491
1002,1021,1182,92,91,140741,119,1354,0.4632,0.5436,0.4,0.034,0.1929,0.9643,1.0,3.0599,1.6128,1.716,0.6,1.0
212,222,114,14,14,11647,84,1354,0.2574,0.25,0.8571,0.0089,0.8571,0.9333,1.0,2.0569,1.0792,1.1461,0.1429,0.2901
603,646,657,53,46,70737,96,1360,0.7577,0.4498,0.3758,0.0177,0.4615,0.9074,1.0,2.8176,1.3802,1.5682,0.6242,0.9987
516,528,112,15,14,12587,84,1306,0.6313,0.2083,0.8571,0.0071,0.8,1.0,1.0,2.0492,1.0792,1.1461,0.1429,0.2901
16,26,88,13,12,10892,92,1692,0.0107,0.4733,0.8333,0.0074,0.7692,1.0,1.0,1.9445,1.0,1.0792,0.1667,0.2288
843,852,43,6,12,7658,118,1358,0.7985,0.5,0.5833,0.0052,0.7778,1.0,1.0,1.6233,0.8451,1.0792,0.4167,0.1892
1163,1205,123,31,23,15711,118,1364,0.2672,0.4211,0.7368,0.0192,0.8261,0.6522,0.0,2.0899,1.415,1.1761,-0.2632,0.4399
1179,1185,85,12,12,9137,89,1646,0.5521,0.2656,0.75,0.0055,0.75,1.0,1.0,1.9294,0.9542,1.0792,0.25,0.215
1041,1059,92,22,13,10136,103,1690,0.4985,0.3736,0.4737,0.0112,0.7308,0.6923,0.0,1.9638,1.2787,0.9542,-0.5263,0.2942
419,427,110,18,24,12056,88,1364,0.4823,0.2619,0.4583,0.0081,0.5,1.0,1.0,2.0414,1.0414,1.3802,0.5417,0.4366
853,861,12,6,4,14982,103,1358,0.8793,0.2,1.0,0.0044,0.6667,1.0,1.0,1.0792,0.7782,0.6021,0.0,0.1551
1293,1316,193,47,28,20642,85,1353,0.0323,0.5249,0.72,0.0126,0.5745,0.8571,1.0,2.2856,1.2305,1.3802,0.28,0.7079
857,864,89,11,32,8235,99,1373,0.724,0.2878,0.2813,0.0059,0.7273,1.0,1.0,1.9494,0.9031,1.5051,0.7188,0.2482
816,828,69,23,9,8801,120,1652,0.6972,0.3333,0.7,0.0147,1.0,0.7647,0.0,1.8389,1.301,0.8451,-0.3,0.2482
867,880,227,36,29,26321,73,1360,0.9401,0.4495,0.5172,0.0081,0.3692,1.0,1.0,2.356,1.0414,1.4624,0.4828,0.8019
617,623,57,9,14,6685,99,1366,0.9534,0.3214,0.4286,0.0044,0.6667,0.9286,1.0,1.7559,0.7782,1.1461,0.5714,0.1892
783,811,84,14,11,9124,105,1688,0.9808,0.1901,0.9167,0.0071,0.8571,1.0,0.0,1.9243,1.0792,1.0414,-0.0833,0.2432
41,210,6381,303,136,674326,40,1356,0.0605,0.4644,0.3829,0.1283,0.5783,0.4786,0.0,3.8082,2.2406,1.7853,-0.6171,1.0
1109,1140,184,15,19,22191,116,1354,0.3319,0.3568,0.4737,0.0081,0.7333,1.0,1.0,2.2648,1.0414,1.2787,0.5263,0.4219
41,209,6472,278,138,675748,45,1358,0.0604,0.4563,0.3785,0.1274,0.6604,0.4604,0.0,3.7906,2.238,1.8129,-0.6215,1.0
507,519,110,28,17,14087,112,1356,0.8793,0.3232,0.6111,0.0103,0.7857,0.6471,0.0,2.0414,1.2553,1.0414,-0.3889,0.3329
39,189,14386,821,709,1691571,27,1400,0.0586,0.5449,0.9942,0.2941,0.2428,0.1807,0.0,4.1567,2.1461,2.1732,-0.0058,1.0
330,343,121,15,20,14047,120,1666,0.3915,0.6458,0.65,0.0096,0.8667,1.0,1.0,2.0828,1.1139,1.301,0.35,0.3359
1027,1034,66,8,8,8091,97,1687,0.6794,0.19,0.875,0.0047,1.0,1.0,1.0,1.8195,0.9031,0.9031,0.125,0.1622
1085,1098,134,28,30,14875,101,1366,0.4026,0.3065,0.4138,0.0139,0.6786,1.0,1.0,2.1271,1.2787,1.4624,0.5862,0.4729
1643,1656,367,28,37,37695,64,1698,0.0498,0.3175,0.4286,0.0083,0.5,0.9459,1.0,2.5647,1.1461,1.5441,0.5714,0.8756
508,518,86,19,14,9105,100,1306,0.5965,0.3386,0.7143,0.0073,0.7692,1.0,1.0,1.9345,1.0,1.1461,0.2857,0.2532
1315,1323,116,14,16,11803,109,1358,0.0455,0.4257,0.3125,0.0066,0.4286,1.0,1.0,2.0645,0.9542,1.2041,0.6875,0.2712
817,824,163,20,39,17413,107,1354,0.9515,0.2667,0.25,0.0066,0.36,1.0,1.0,2.2122,0.9542,1.5911,0.75,0.3241
1633,1656,716,58,71,61608,76,1692,0.0426,0.4676,0.1477,0.0083,0.2737,0.9861,1.0,2.8549,1.1461,1.8513,0.8523,0.9987
39,191,9183,622,334,1059263,40,1404,0.0556,0.6434,0.8324,0.1083,0.2444,0.4733,1.0,3.963,2.1818,2.2175,0.1676,1.0
1207,1214,130,30,17,16504,122,1364,0.0948,0.3333,1.0,0.0095,0.4333,0.7647,0.5,2.1139,1.1139,1.1139,0.0,0.2914
18,26,217,22,31,27037,120,1358,0.0296,0.4816,0.2391,0.0059,0.3636,1.0,1.0,2.3365,0.9031,1.4914,0.7609,0.6422
39,212,6525,260,134,674367,38,1358,0.0574,0.4433,0.3815,0.1274,0.6223,0.4925,0.0,3.8146,2.238,1.8195,-0.6185,1.0
782,804,121,30,18,14757,109,1358,0.8485,0.6539,0.4444,0.0139,0.6667,0.6154,0.0,2.0828,1.2787,1.1461,-0.5556,0.4399
1613,1627,58,10,10,5940,78,1650,0.0591,0.2571,0.8,0.0049,0.8,1.0,1.0,1.7634,0.9031,1.0,0.2,0.1852
39,186,665,209,118,637317,38,1360,0.0574,0.4261,0.4,0.1051,0.7449,0.5,0.0,3.7928,2.1553,1.8451,-0.6,1.0
479,490,66,13,10,7484,61,1688,0.5811,0.4771,1.0,0.0081,0.8461,1.0,0.5,1.8129,1.0414,1.0,0.0,0.2061
677,692,54,23,6,7498,116,1362,0.9445,0.375,0.2,0.0147,1.0,0.6667,0.0,1.7324,1.301,0.6021,-0.8,0.1852
41,214,6294,288,153,677555,43,1356,0.0604,0.4654,0.3771,0.1274,0.5932,0.4962,0.0,3.8131,2.238,1.8129,-0.6229,1.0
971,980,111,12,15,8448,75,1666,0.6638,0.1477,0.6667,0.0048,0.6667,1.0,1.0,2.0453,0.9031,1.1761,0.3333,0.2018
2,223,5695,240,136,588714,38,1358,0.0604,0.4932,0.4286,0.1127,0.6316,0.5354,0.0,3.7555,2.1847,1.8751,-0.5714,1.0
616,622,74,12,10,9432,103,1364,0.7181,0.2182,0.4545,0.0066,0.75,1.0,1.0,1.8692,0.9542,1.0,0.5454,0.215
1064,1079,716,84,78,77840,97,1364,0.4272,0.3613,0.3548,0.0147,0.2353,0.8889,1.0,2.8549,1.301,1.6628,0.6452,0.9949
797,801,184,27,17,21603,118,1654,0.3074,0.5347,0.52,0.0142,0.92,0.8824,0.0,2.2601,1.3802,1.1139,-0.48,0.6453
980,992,66,14,11,4557,41,1690,0.8147,0.3485,0.9167,0.0071,0.8571,1.0,0.0,1.8195,1.0792,1.0414,-0.0833,0.2432
41,218,6503,264,135,677593,40,1358,0.0604,0.4516,0.3785,0.1303,0.6604,0.4295,0.0,3.8131,2.248,1.8195,-0.6215,1.0
619,628,126,15,16,13193,101,1360,0.8881,0.3375,0.625,0.0074,0.6667,1.0,1.0,2.1004,1.0,1.2041,0.375,0.2792
1146,1162,784,48,89,67597,78,1360,0.2371,0.3247,0.2708,0.0111,0.3125,0.9554,1.0,2.8965,1.1761,1.9494,0.7292,0.9998
754,756,144,24,12,15517,95,1364,0.8893,0.4141,0.8889,0.0118,0.5833,0.6667,0.0,2.1584,1.2041,0.9031,-0.1111,0.3977
1358,1378,576,34,43,49848,58,1387,0.013,0.3552,0.5454,0.0162,0.5116,0.8372,1.0,2.7708,1.3424,1.5185,0.4545,0.8749
0,16,170,26,33,23023,117,1688,0.0,0.6254,0.8667,0.0095,0.5714,0.8929,1.0,2.2304,1.2041,1.4771,0.1333,0.4366
37,75,6816,104,166,78978,42,1358,0.0557,0.4957,0.2614,0.0236,0.2985,0.9208,1.0,3.8335,1.5051,1.9685,0.7386,1.0
1261,1273,419,25,50,36600,76,1353,0.0948,0.4569,0.8,0.0111,0.6,1.0,1.0,2.6222,1.1761,1.699,0.2,0.965
520,546,6515,740,129,716869,41,1358,0.6785,0.7061,0.3714,0.1602,0.3306,0.3529,0.0,3.8139,2.3503,1.8129,-0.6286,1.0
1196,1219,771,84,70,84461,101,1364,0.2669,0.5876,0.2932,0.0199,0.2615,0.9552,1.0,2.887,1.4314,1.8808,0.7068,0.9998
41,214,5519,299,151,608466,42,1358,0.0604,0.4427,0.4035,0.1272,0.5833,0.4356,0.0,3.7262,2.238,2.1732,-0.5965,1.0
897,925,126,29,13,16593,148,1362,0.6431,0.4394,0.5,0.0088,0.4444,0.9231,1.0,2.1004,1.0792,1.0792,0.5,0.4366
8,15,185,17,23,20751,91,1658,0.0071,0.3401,0.3913,0.0066,0.5294,1.0,1.0,2.2601,0.9542,1.3617,0.6087,0.3464
797,804,12,11,10,1587,102,1690,0.6775,0.4,1.0,0.0059,0.9091,1.0,0.5,1.0792,1.0,1.0,0.0,0.2061
793,801,108,14,13,11431,67,1626,0.7094,0.2361,1.0,0.0066,0.5,1.0,0.5,2.0334,0.9542,1.1139,0.0,0.2384
19,28,69,8,12,6859,82,1687,0.0289,0.33,0.8571,0.0049,1.0,1.0,1.0,1.8261,0.9031,1.0792,0.1429,0.2901
599,608,41,10,8,4998,95,1692,0.6052,0.175,0.8,0.0059,0.8,1.0,0.0,1.6128,1.0,0.9031,-0.2,0.1852
1321,1332,128,14,21,13352,66,1358,0.0236,0.2632,0.5714,0.0103,0.7143,1.0,1.0,2.1072,1.1461,1.3222,0.4286,0.3197
41,212,6494,257,128,676077,42,1356,0.0604,0.4562,0.3913,0.1276,0.6756,0.5,0.0,3.836,2.238,1.8261,-0.6087,1.0
1281,1289,268,13,37,33183,118,1360,0.0842,0.3611,0.2593,0.0074,0.7692,1.0,1.0,2.4281,1.0,1.5682,0.7407,0.6236
41,211,6422,244,155,670952,43,1358,0.0604,0.4286,0.3841,0.1254,0.7269,0.4416,0.0,3.8128,2.2304,1.8325,-0.6159,1.0
507,521,140,27,20,16920,123,1362,0.7118,0.4952,0.7368,0.0103,0.6296,0.95,1.0,2.1461,1.2305,1.2787,0.2632,0.4399
1505,1525,245,55,42,30769,114,1668,0.0931,0.6179,0.7778,0.0133,0.3273,0.6667,1.0,2.3892,1.2553,1.4472,0.2222,0.8299
374,382,54,16,11,5483,107,1366,0.4402,0.2045,1.0,0.0081,0.625,0.9167,1.0,1.7324,1.0414,1.0414,0.0,0.23
847,857,52,10,9,5035,91,1626,0.7338,0.2778,0.8889,0.0048,0.8,1.0,1.0,1.716,0.9031,0.9542,0.1111,0.1773
345,356,101,15,15,11431,95,1654,0.5337,0.2267,0.6667,0.0074,0.6667,1.0,1.0,2.0043,1.0,1.1761,0.3333,0.266
1063,1072,261,25,39,24672,92,1364,0.4107,0.3385,0.1539,0.0096,0.52,1.0,1.0,2.4166,1.1139,1.5911,0.8461,0.6868
39,222,17810,756,498,2156667,25,1400,0.0557,0.409,0.9007,0.1293,0.2444,0.4537,1.0,4.2507,2.2577,2.29,0.0993,1.0
1281,1308,536,36,43,58157,90,1362,0.1257,0.4653,0.375,0.0184,0.5556,1.0,1.0,2.7619,1.3979,1.6335,0.625,0.9603
1084,1096,194,37,31,21321,84,1360,0.4126,0.5702,0.3667,0.0088,0.3137,0.9394,1.0,2.2833,1.0792,1.4914,0.6333,0.633
625,636,981,73,89,91488,104,1362,0.9383,0.5167,0.16,0.0071,0.1642,0.9615,1.0,2.9666,1.0792,1.9085,0.84,0.9998
576,649,376,43,29,46972,118,1654,0.8235,0.5196,0.0556,0.0258,1.0,0.5385,0.0,2.5752,1.5798,0.4771,-0.9444,0.6015
965,975,108,13,12,21840,178,1387,0.7589,0.3452,1.0,0.0079,1.0,1.0,0.5,2.0334,1.1139,1.1139,0.0,0.2914
1027,1034,60,10,10,5816,67,1687,0.4107,0.3056,0.9,0.0059,0.9,1.0,1.0,1.7781,0.9542,1.0,0.1,0.1954
1191,1213,649,47,58,79713,100,1364,0.223,0.4881,0.4624,0.0125,0.3469,0.9394,1.0,2.8306,1.2305,1.7243,0.5376,0.9999
1601,1613,318,30,31,31789,48,1690,0.0374,0.2645,0.7561,0.01,0.8,1.0,1.0,2.5092,1.2305,1.4914,0.2439,0.7474
1559,1573,176,22,19,17836,97,1658,0.1429,0.3471,0.6667,0.0074,0.5454,1.0,1.0,2.2455,1.0792,1.2553,0.3333,0.3601
1167,1195,82,34,20,9115,97,1364,0.3389,0.6234,0.3103,0.0192,0.6296,0.8,0.0,1.9138,1.415,1.1139,-0.6897,0.4729
860,868,78,19,15,9016,102,1690,0.7332,0.2444,0.75,0.0052,0.4348,1.0,1.0,1.8921,0.8451,1.1761,0.25,0.215
50,71,367,56,53,39043,96,1353,0.0791,0.4776,0.1818,0.0081,0.2857,0.9821,1.0,2.5647,1.0414,1.7404,0.8182,0.9844
1060,1080,289,37,33,34165,84,1364,0.4106,0.6813,0.8077,0.0156,0.4595,0.8182,0.0,2.4609,1.415,1.3222,-0.1923,0.9312
621,632,111,19,14,12587,68,1688,0.941,0.256,0.8571,0.0103,0.5789,0.9286,0.0,2.0453,1.1461,1.0792,-0.1429,0.2901
41,209,6294,288,155,699635,41,1358,0.0604,0.4314,0.3941,0.1237,0.654,0.4286,0.0,3.7989,2.2253,1.8129,-0.6059,1.0
1094,1124,192,24,20,24156,119,1372,0.4485,0.5385,0.5,0.0103,0.75,0.9524,1.0,2.2833,1.1461,1.301,0.5,0.463
1358,1376,158,34,23,18774,84,1380,0.013,0.4259,0.9,0.0132,0.5294,0.8696,1.0,2.1987,1.2553,1.301,0.1,0.5951
1327,1380,6137,179,106,674120,43,1358,0.0399,0.3829,0.3871,0.1,0.3256,0.5391,1.0,3.813,2.1492,1.8129,0.6129,1.0
1064,1076,66,14,8,6994,76,1354,0.7628,0.2778,0.2778,0.0103,0.9286,1.0,0.0,1.8261,1.1461,0.9031,-0.7222,0.1773
397,404,124,27,24,12602,87,1696,0.5543,0.2975,0.4545,0.0073,0.3846,1.0,1.0,2.0969,1.0,1.3802,0.5454,0.4366
775,783,54,13,8,6470,99,1688,0.7393,0.6168,0.8571,0.0049,0.9231,1.0,0.0,1.7324,1.0792,0.9031,-0.1429,0.1499
1188,1202,196,31,27,21661,111,1354,0.3495,0.5221,0.5122,0.008,0.2929,0.75,1.0,2.2923,1.0414,1.2787,0.4879,0.5805
1002,1027,289,36,33,34165,82,1360,0.4913,0.4463,0.56,0.0184,0.6944,0.8788,1.0,2.4609,1.3979,1.4472,0.44,0.9676
1228,1258,436,81,46,36875,68,1696,0.0809,0.6338,0.7037,0.0282,0.7568,0.5102,0.0,2.6395,1.5798,1.2787,-0.2963,0.8705
756,764,60,12,28,6750,107,1356,0.879,0.3131,0.4444,0.0052,0.5833,1.0,1.0,1.7781,0.8451,1.4472,0.5556,0.2195
101,114,153,20,19,18174,125,1352,0.1252,0.3392,0.7895,0.0089,0.75,1.0,1.0,2.1847,1.1761,1.2787,0.2105,0.4713
1065,1083,123,28,20,14763,120,1364,0.4162,0.5662,0.4706,0.0125,0.6071,0.85,0.0,2.0899,1.2305,1.2305,-0.5294,0.2482
626,643,836,50,103,86830,81,1687,0.9106,0.4155,0.0519,0.0089,0.25,0.9903,1.0,2.9671,1.1761,2.0128,0.9481,0.9998
43,209,18896,867,563,1835252,23,1400,0.0558,0.4717,0.8621,0.1254,0.2164,0.3725,0.0,4.2676,2.2304,2.3503,-0.1379,1.0
642,659,169,13,31,14727,104,1687,0.9231,0.5347,0.2391,0.0095,0.6154,1.0,1.0,2.2279,1.1139,1.4914,0.7609,0.463
1536,1551,192,42,28,18361,82,1668,0.1696,0.5489,0.7857,0.0124,0.6071,0.9643,1.0,2.2833,1.3222,1.4472,0.2143,0.9324
1224,1235,107,15,26,12367,93,1626,0.4865,0.3929,0.3478,0.0049,0.5333,1.0,1.0,2.0294,0.9031,1.3617,0.6522,0.3125
806,814,120,14,29,13351,77,1690,0.9337,0.3567,0.3846,0.0044,0.4286,1.0,1.0,2.0792,0.7782,1.4624,0.6154,0.4187
557,564,59,11,12,7659,93,1358,0.7445,0.2778,0.5,0.0052,0.6364,1.0,1.0,1.7708,0.8451,1.0792,0.5,0.204
972,1009,83,19,14,8813,100,1690,0.6283,0.6458,0.6316,0.0066,0.4737,0.6429,0.0,1.9191,0.9542,0.9542,-0.3684,0.2445
1129,1134,373,67,60,39231,75,1692,0.0,0.4724,0.3509,0.0136,0.3846,0.9737,1.0,2.5611,1.3617,1.7559,0.6491,0.9451
476,493,110,12,14,10847,82,1360,0.7385,0.2571,0.5,0.0079,0.9167,1.0,1.0,2.0414,1.0414,1.1461,0.5,0.2712
374,381,52,12,11,5702,98,1356,0.5647,0.3278,0.8182,0.0066,0.9167,1.0,1.0,1.716,0.9542,1.0414,0.1818,0.1862
811,822,172,23,23,18471,51,1373,0.7406,0.4336,0.5909,0.0096,0.5652,1.0,1.0,2.2355,1.1139,1.3424,0.4091,0.5029
623,632,788,35,62,84410,93,1353,0.9164,0.3565,0.1936,0.0044,0.2571,1.0,1.0,2.8965,0.7782,1.7924,0.8065,0.95
41,224,13349,622,407,1546189,20,1398,0.0557,0.4844,0.9412,0.1106,0.2517,0.4236,0.0,4.1206,2.2577,2.2601,-0.0588,1.0
0,16,397,39,54,41492,85,1356,0.0,0.3965,0.1439,0.0065,0.3077,0.9123,1.0,2.5988,1.0414,1.7324,0.8561,0.9685
1145,1159,75,20,11,9452,101,1358,0.2478,0.3778,0.8182,0.0088,0.65,1.0,0.0,1.8751,1.0792,1.0414,-0.1818,0.2051
776,784,103,14,15,11890,71,1360,0.8436,0.25,0.6667,0.0059,0.6429,1.0,1.0,2.0128,0.9031,1.1761,0.3333,0.266
1111,1130,169,18,26,15896,87,1372,0.3338,0.2632,0.7857,0.0125,0.9444,1.0,1.0,2.2279,1.2305,1.415,0.2143,0.4779
834,884,521,69,39,31515,73,1362,0.7273,0.5529,0.4286,0.0233,0.6154,0.7568,0.0,2.7168,1.6021,1.4472,-0.5714,0.9992
659,670,140,18,20,14542,87,1626,0.1212,0.2898,0.4706,0.0101,0.9444,1.0,1.0,2.1492,1.2305,1.2305,0.5294,0.3479
39,193,11711,652,418,1308444,38,1398,0.0558,0.5012,0.9669,0.1086,0.2321,0.4249,0.0,4.0686,2.1818,2.233,-0.0331,1.0
5,17,146,18,24,16920,102,1358,0.0,0.3641,0.5454,0.0088,0.6667,0.9583,1.0,2.1614,1.0792,1.3617,0.4545,0.4366
39,212,6239,274,143,648910,43,1358,0.0574,0.4644,0.3943,0.1289,0.6387,0.5128,0.0,3.7989,2.243,1.8195,-0.6057,1.0
39,198,4403,200,112,474761,48,1360,0.0575,0.3514,0.375,0.1156,0.6887,0.5732,0.0,3.6437,2.1959,1.699,-0.625,1.0
25,33,106,12,12,12235,94,1692,0.0302,0.2619,0.6667,0.0047,0.6667,1.0,1.0,2.0253,0.9031,1.0792,0.3333,0.2018
619,630,122,15,17,12193,90,1358,0.9808,0.2431,0.5556,0.0088,0.8,1.0,1.0,2.0864,1.0792,1.2553,0.4444,0.3068
853,861,146,18,22,18695,118,1360,0.9685,0.4091,0.5909,0.0066,0.5,1.0,1.0,2.1644,0.9542,1.3424,0.4091,0.4564
669,684,335,51,43,35066,77,1360,0.9257,0.583,0.4193,0.0096,0.305,0.9773,1.0,2.525,1.1139,1.6335,0.5806,0.9419
1038,1059,116,33,18,13292,104,1692,0.4144,0.5376,0.9412,0.0116,0.7097,0.7308,0.0,2.0645,1.2041,1.2787,-0.0588,0.4498
39,192,10904,614,359,1308444,30,1402,0.0556,0.5815,0.9669,0.1077,0.2459,0.4639,1.0,4.0449,2.179,2.2175,0.0331,1.0
31,58,665,53,90,63000,63,1376,0.0609,0.3394,0.1884,0.0189,0.2941,0.9884,1.0,2.8306,1.1761,1.9395,0.8116,0.9995
39,181,12388,578,331,1442027,38,1398,0.0556,0.5844,0.9669,0.1077,0.2675,0.4962,0.0,4.0972,2.179,2.1703,-0.0331,1.0
1063,1082,271,33,35,31824,96,1364,0.4097,0.4444,0.5152,0.0088,0.5454,0.8372,1.0,2.433,1.0792,1.5185,0.4848,0.7512
374,382,32,8,6,6396,129,1652,0.4436,0.5,1.0,0.0036,0.75,1.0,0.5,1.5051,0.7782,0.7782,0.0,0.1551
41,209,6625,262,133,684236,41,1358,0.0603,0.4654,0.3785,0.1237,0.645,0.4114,0.0,3.8205,2.2253,1.8261,-0.6215,1.0
41,208,6181,205,115,638448,47,1358,0.0603,0.4065,0.3451,0.1205,0.6537,0.4051,0.0,3.7911,2.2279,1.7993,-0.6549,1.0
8,17,34,12,7,4409,123,1358,0.0066,0.2857,0.875,0.0058,0.6667,1.0,0.0,1.5315,0.9031,0.8451,-0.125,0.1622
1293,1302,263,42,32,27035,86,1354,0.0266,0.4615,0.5454,0.0103,0.4828,0.9048,1.0,2.4216,1.1461,1.3424,0.4545,0.5162
1603,1613,133,15,12,13996,77,1688,0.0459,0.3864,0.9167,0.0071,0.8,1.0,0.0,2.1271,1.0792,1.0792,-0.0833,0.2432
1033,1050,561,74,46,62926,78,1627,0.6763,0.6764,0.7609,0.0258,0.2877,0.8261,1.0,2.7168,1.5441,1.6628,0.2391,0.9998
1188,1202,236,22,38,23155,101,1356,0.2338,0.3788,0.4,0.0081,0.3636,1.0,1.0,2.3766,1.0414,1.5798,0.6,0.6268
1677,1688,87,10,8,10095,103,1652,0.7599,0.1786,0.875,0.0059,0.7,1.0,1.0,1.9395,1.0,0.9031,0.125,0.1622
41,198,6848,166,285,723643,43,1358,0.0604,0.4422,0.4,0.0289,0.2941,0.7108,1.0,3.845,1.8325,2.4487,0.6,1.0
1252,1256,52,13,21,5369,106,1356,0.1316,0.449,0.3571,0.0052,0.5385,1.0,1.0,1.716,0.8451,1.3222,0.6429,0.2116
669,685,184,24,17,18196,105,1364,0.7771,0.5441,0.4706,0.0125,0.4583,0.8095,1.0,2.2672,1.2305,1.2305,0.5294,0.6438
595,611,107,15,14,10855,93,1360,0.7434,0.3214,0.7143,0.0081,0.7333,1.0,1.0,2.0294,1.0414,1.1461,0.2857,0.2532
